ProbeName,[149PE+](raw),[149PE-](raw),[225PE+](raw),[225PE-](raw),[320PE+](raw),[320PE-](raw),[Control_1](raw),[Control_2](raw),GeneSymbol
ASHG19A3A047440,253.69383,20.373491,700.4665,240.6179,212.89944,84.41985,2758.6353,1075.3574,
ASHG19A3A038491,112.81759,13.113518,120.32069,49.2603,119.46526,34.864902,168.96458,9.822668,RP11-384P7.3
ASHG19A3A007729,1323.7611,30.887522,1266.8414,340.13477,4044.2515,349.9028,1126.2988,4.9999995,PIN4
ASHG19A3A007729,1323.7611,30.887522,1266.8414,340.13477,4044.2515,349.9028,1126.2988,4.9999995,PIN4
ASHG19A3A043101,126.77168,18.985275,151.3241,58.326565,143.00612,50.907757,220.55914,21.913727,
ASHG19A3A008617,228.32541,41.2182,312.87924,111.613205,296.029,106.48051,631.61774,31.310652,AC015813.1
ASHG19A3A038573,10048.191,214.70798,14104.658,2040.546,9536.411,1151.6152,11994.814,66.4379,
ASHG19A3A038088,3087.2996,82.210075,3459.6826,755.04816,3266.765,443.74255,3207.096,156.2684,
ASHG19A3L0000863,114.27849,9.386698,241.41754,63.342323,202.62325,39.587234,195.2317,8.982591,lincRNA-PARN
ASHG19A3A041848,121.355705,29.983898,241.47588,201.28838,3893.241,113.914505,160.45538,43.130352,FAM197Y2
ASHG19A3L0002752,62.975445,6.146513,89.13061,59.46601,333.476,30.424763,92.003075,7.336134,lincRNA-RCN2
ASHG19A3A012328,198198.2,15132.019,191212.7,116897.05,242055.33,72446.89,223203.12,26811.453,RP11-543E8.2
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014227,31.49838,4.9999995,37.559868,7.954802,30.34391,16.221962,72.77812,5.372063,LOC440839
ASHG19A3A014265,1324.0955,69.90592,1141.9772,383.25757,580.6125,178.12163,940.12946,21.79912,AK021716
ASHG19A3A032113,377.5615,19.508814,635.54504,352.36203,477.4419,169.28578,1039.0981,76.03671,RP3-406A7.1
ASHG19A3A033965,38328.11,878.842,30039.947,17276.883,60913.043,11308.473,22235.182,53.72508,AC009945.3
ASHG19A3A047248,51.042545,4.9999995,64.944176,22.731041,77.19425,14.954451,114.645004,5.0649176,
ASHG19A3A047248,51.042545,4.9999995,64.944176,22.731041,77.19425,14.954451,114.645004,5.0649176,
ASHG19A3A053991,83.79656,10.744588,46.8823,29.764114,83.409935,21.284035,69.402565,9.353775,
ASHG19A3A032960,1074.1532,97.72009,1804.7128,496.094,1950.1997,411.5155,1453.2727,96.279015,RP11-324F21.1
ASHG19A3A029501,165.22707,8.445391,88.57673,34.348057,121.91436,43.802315,106.030106,32.747196,DKFZp686H12134
ASHG19A3A048496,10619.7,14.43988,5371.6426,188.23888,5835.568,84.064926,3291.6323,13.400279,
ASHG19A3A051989,2179.6028,531.9589,4709.595,4908.6978,5321.7236,2688.8555,1838.9463,33.610416,AC021231.1
ASHG19A3A018115,195910.08,12658.945,182104.28,79235.06,221680.66,55986.188,238145.62,42558.344,RPL24P2
ASHG19A3A009597,90.22586,11.184751,90.967896,56.289448,147.97903,59.367012,91.89254,6.5983095,LOC100133991
ASHG19A3A009597,90.22586,11.184751,90.967896,56.289448,147.97903,59.367012,91.89254,6.5983095,LOC100133991
ASHG19A3A053854,1886.4727,30.105453,1188.238,319.97418,1538.7839,164.52109,873.87384,7.696436,GFOD2
ASHG19A3L0002378,71.8458,10.0150795,86.03654,65.35017,281.99026,47.59752,95.85611,5.787841,lincRNA-C1orf59
ASHG19A3A026608,180.4599,43.71626,228.47948,74.67418,346.43948,83.35628,274.42685,43.61976,CTD-2272G21.2
ASHG19A3A027361,249899.14,16950.889,250664.83,114425.76,314476.4,95020.66,305084.47,66940.69,RP11-20O24.4
ASHG19A3A027361,249899.14,16950.889,250664.83,114425.76,314476.4,95020.66,305084.47,66940.69,RP11-20O24.4
ASHG19A3A027361,249899.14,16950.889,250664.83,114425.76,314476.4,95020.66,305084.47,66940.69,RP11-20O24.4
ASHG19A3A014557,50.256653,4.9999995,70.65517,26.112202,146.4094,38.082638,46.615135,4.9999995,RP1-140A9.1
ASHG19A3A035550,25.353191,7.4668946,49.669025,42.885345,143.21623,13.926751,24.050192,4.9999995,RP11-235P11.1
ASHG19A3A035550,25.353191,7.4668946,49.669025,42.885345,143.21623,13.926751,24.050192,4.9999995,RP11-235P11.1
ASHG19A3A019513,71.06573,4.9999995,45.145252,20.829731,70.5139,18.53626,95.13876,4.9999995,
ASHG19A3A019513,71.06573,4.9999995,45.145252,20.829731,70.5139,18.53626,95.13876,4.9999995,
ASHG19A3A035433,53.031578,11.754222,100.892784,86.93866,114.146935,65.810074,201.17511,8.422789,RP11-195C7.1
ASHG19A3A035433,53.031578,11.754222,100.892784,86.93866,114.146935,65.810074,201.17511,8.422789,RP11-195C7.1
ASHG19A3A012989,284834.5,21633.508,289409.66,149844.2,392949.5,109769.65,349944.62,75447.53,AC008753.3
ASHG19A3A055148,2257.7646,101.8314,1136.6654,624.5947,3411.6382,443.51117,1605.0889,122.11289,ZNF738
ASHG19A3A038000,39.229515,4.9999995,46.977043,20.193108,117.63238,23.468176,79.97089,4.9999995,RBM18
ASHG19A3A038000,39.229515,4.9999995,46.977043,20.193108,117.63238,23.468176,79.97089,4.9999995,RBM18
ASHG19A3A038000,39.229515,4.9999995,46.977043,20.193108,117.63238,23.468176,79.97089,4.9999995,RBM18
ASHG19A3A015618,30.124723,6.3719306,33.20659,19.917599,46.06658,12.2271595,53.132725,5.5729527,
ASHG19A3A014842,120.1809,8.138347,104.75748,44.05766,144.69801,24.403286,130.5225,10.92572,AC007163.6
ASHG19A3A038917,3371.3762,49.67019,2563.0308,673.50464,1433.674,332.111,1789.8217,21.34915,SYK
ASHG19A3A038917,3371.3762,49.67019,2563.0308,673.50464,1433.674,332.111,1789.8217,21.34915,SYK
ASHG19A3A038917,3371.3762,49.67019,2563.0308,673.50464,1433.674,332.111,1789.8217,21.34915,SYK
ASHG19A3A038917,3371.3762,49.67019,2563.0308,673.50464,1433.674,332.111,1789.8217,21.34915,SYK
ASHG19A3A007609,225.48666,5.2113423,483.56094,131.96042,759.19965,56.569065,2287.0847,4.9999995,CREBZF
ASHG19A3A040641,71.39757,4.9999995,84.24985,36.47306,140.42,33.450665,76.48318,4.9999995,RP13-297E16.5
ASHG19A3A035029,49.10412,4.9999995,63.480293,25.730885,170.30537,12.262149,179.59859,4.9999995,RP11-274B21.1
ASHG19A3A017346,199.06693,4.9999995,115.40116,54.04482,179.16904,34.234936,319.84476,4.9999995,
ASHG19A3A017346,199.06693,4.9999995,115.40116,54.04482,179.16904,34.234936,319.84476,4.9999995,
ASHG19A3A017346,199.06693,4.9999995,115.40116,54.04482,179.16904,34.234936,319.84476,4.9999995,
ASHG19A3A017346,199.06693,4.9999995,115.40116,54.04482,179.16904,34.234936,319.84476,4.9999995,
ASHG19A3A022866,1335.5779,52.49876,2467.6187,602.66095,2236.854,406.67627,730.44336,4.9999995,RP11-356O23.1
ASHG19A3A047503,1627.2611,22.995142,977.52844,186.03714,1432.6262,88.466896,2144.8965,68.26584,RP11-101K23.1
ASHG19A3A054018,57.151897,4.9999995,52.22335,21.62697,72.01467,15.0511,76.350624,4.9999995,RP11-419N10.3
ASHG19A3A041037,63.254475,23.341232,63.666798,44.23127,133.30359,30.923805,70.55325,21.037672,AL161779.1
ASHG19A3A051609,66.661644,14.949378,202.78175,147.30962,199.54695,90.911026,304.94882,4.9999995,
ASHG19A3A051609,66.661644,14.949378,202.78175,147.30962,199.54695,90.911026,304.94882,4.9999995,
ASHG19A3A050065,1800.1637,10.89379,855.9245,52.893375,500.33914,34.110344,472.47534,5.8613725,
ASHG19A3A050065,1800.1637,10.89379,855.9245,52.893375,500.33914,34.110344,472.47534,5.8613725,
ASHG19A3A043542,49.27608,8.893584,59.76344,31.854134,54.459084,25.179724,86.23724,9.851519,RP11-499O7.7
ASHG19A3A043542,49.27608,8.893584,59.76344,31.854134,54.459084,25.179724,86.23724,9.851519,RP11-499O7.7
ASHG19A3L0000091,93.54254,4.9999995,91.02592,34.20591,109.47271,18.406115,115.25521,6.9024367,lincRNA-GALNT2
ASHG19A3L0002017,102.394485,14.43492,135.17761,32.84787,117.32412,50.94309,205.52972,13.749691,lincRNA-ST3GAL1-2
ASHG19A3A033195,28.960293,4.9999995,40.3503,19.17448,45.66578,16.33484,43.460484,11.173082,AC073421.2
ASHG19A3A029691,880.9865,136.63597,1124.4978,1008.3077,1228.6713,546.3553,548.3544,16.10352,XXbac-BPG248L24.10
ASHG19A3A010984,74.45641,11.235232,53.29735,38.804485,79.82103,20.397821,67.69617,4.9999995,
ASHG19A3A010984,74.45641,11.235232,53.29735,38.804485,79.82103,20.397821,67.69617,4.9999995,
ASHG19A3A010984,74.45641,11.235232,53.29735,38.804485,79.82103,20.397821,67.69617,4.9999995,
ASHG19A3A017461,487.636,24.611458,278.897,117.542366,395.05295,90.06836,525.72833,32.819965,RP11-359G22.2
ASHG19A3A039169,176.43333,34.83197,83.24529,53.50925,81.94235,30.99899,160.0112,19.26094,AC006288.1
ASHG19A3A036179,88090.14,6240.4497,82858.81,64688.906,138638.36,42769.832,194817.53,6493.2124,RP11-416K24.2
ASHG19A3A034371,265.3285,13.770011,945.19305,409.8435,1153.6001,141.80519,1084.7072,5.907985,RP11-700P18.1
ASHG19A3A009967,162.169,7.083367,196.14024,167.47043,784.39294,89.346985,889.9354,4.9999995,CR601950
ASHG19A3A000412,2175.5205,80.70823,1596.1652,1530.4281,2758.5586,865.2672,8222.561,309.7363,AC022087.2
ASHG19A3A000412,2175.5205,80.70823,1596.1652,1530.4281,2758.5586,865.2672,8222.561,309.7363,AC022087.2
ASHG19A3A000412,2175.5205,80.70823,1596.1652,1530.4281,2758.5586,865.2672,8222.561,309.7363,AC022087.2
ASHG19A3A000412,2175.5205,80.70823,1596.1652,1530.4281,2758.5586,865.2672,8222.561,309.7363,AC022087.2
ASHG19A3A000412,2175.5205,80.70823,1596.1652,1530.4281,2758.5586,865.2672,8222.561,309.7363,AC022087.2
ASHG19A3A035406,110.20007,13.87249,309.76865,152.3018,1987.4242,112.12208,106.603195,27.70701,RP5-1121A15.1
ASHG19A3A054256,62.686787,6.111607,45.273922,32.728313,47.029163,26.031742,83.86431,6.2109594,
ASHG19A3A019575,53.17812,7.728063,457.6072,63.05607,49.33649,15.523772,220.39366,11.87543,
ASHG19A3A016098,225688.55,10950.346,255413.08,111459.42,364110.8,57817.652,311974,57421.76,AC068535.5
ASHG19A3L0001645,104.7403,10.57654,85.531876,75.75599,260.7919,40.76819,86.786446,10.116291,lincRNA-ADAMTS16-4
ASHG19A3A041105,44.65607,6.513965,54.330593,117.14197,32.036255,82.77714,18.043169,4.9999995,mir-223
ASHG19A3L0002694,13.056739,4.9999995,55.082882,223.26042,168.7158,598.4157,56.548203,4.9999995,lincRNA-ZSWIM4-1
ASHG19A3A016794,2372.861,59.38768,2511.3188,1875.3298,2459.6907,869.2251,23909.773,576.6582,BZW1L1
ASHG19A3A047167,52.016785,6.189797,50.148468,27.957767,72.35563,17.530218,56.21686,10.65452,AP001999.1
ASHG19A3A028872,46.784473,10.108231,42.10349,29.006216,62.294643,24.064957,50.786655,4.9999995,
ASHG19A3A027219,373246.06,42999.312,398097.47,222266.12,563155.6,164855.77,483945.56,147620.7,AC010468.1
ASHG19A3A054665,44.66875,4.9999995,61.248238,23.141066,68.07009,13.459391,112.6348,4.9999995,
ASHG19A3A054665,44.66875,4.9999995,61.248238,23.141066,68.07009,13.459391,112.6348,4.9999995,
ASHG19A3A050700,330.59702,95.86619,608.0459,235.72601,1248.8657,198.37105,512.87024,97.71967,CFL2
ASHG19A3A050700,330.59702,95.86619,608.0459,235.72601,1248.8657,198.37105,512.87024,97.71967,CFL2
ASHG19A3A025444,183.88443,14.518398,405.25262,116.1567,466.71033,69.51207,894.97296,23.14496,
ASHG19A3A031992,43.568493,11.195561,100.50952,38.047596,506.44656,33.130135,38.603237,4.9999995,CKS1B
ASHG19A3A031992,43.568493,11.195561,100.50952,38.047596,506.44656,33.130135,38.603237,4.9999995,CKS1B
ASHG19A3A031992,43.568493,11.195561,100.50952,38.047596,506.44656,33.130135,38.603237,4.9999995,CKS1B
ASHG19A3A031992,43.568493,11.195561,100.50952,38.047596,506.44656,33.130135,38.603237,4.9999995,CKS1B
ASHG19A3A026779,168.7274,43.975647,169.26262,88.28387,221.33997,83.84727,191.15321,26.890219,
ASHG19A3A038707,17.15584,4.9999995,22.200392,22.661411,290.336,19.642168,23.653152,4.9999995,RP11-12A20.6
ASHG19A3A044773,197.31042,5.4469843,78.87288,33.85606,123.515625,29.152498,99.85133,7.202885,KCNQ1OT1
ASHG19A3A044773,197.31042,5.4469843,78.87288,33.85606,123.515625,29.152498,99.85133,7.202885,KCNQ1OT1
CUST_22_PI426075208,184.05019,48.53394,336.29474,132.55273,420.2417,115.16979,286.159,32.721855,nc-HOXA2-60
ASHG19A3A035715,16192.873,4130.4956,14949.072,19549.908,27665.479,20601.809,35442.05,1913.8319,RP11-345I18.3
ASHG19A3A035715,16192.873,4130.4956,14949.072,19549.908,27665.479,20601.809,35442.05,1913.8319,RP11-345I18.3
ASHG19A3A035715,16192.873,4130.4956,14949.072,19549.908,27665.479,20601.809,35442.05,1913.8319,RP11-345I18.3
ASHG19A3A035715,16192.873,4130.4956,14949.072,19549.908,27665.479,20601.809,35442.05,1913.8319,RP11-345I18.3
ASHG19A3A035715,16192.873,4130.4956,14949.072,19549.908,27665.479,20601.809,35442.05,1913.8319,RP11-345I18.3
ASHG19A3A045459,549.7833,89.91135,646.7429,252.33366,968.97253,217.39119,775.5743,101.63651,AP000867.13
ASHG19A3A024048,97.80918,4.9999995,142.66206,53.204895,265.1365,37.944103,156.70628,4.9999995,AC007106.1
ASHG19A3A019179,19.17078,11.96765,21.495132,17.607868,30.726439,47.310574,48.744537,4.9999995,
ASHG19A3A019179,19.17078,11.96765,21.495132,17.607868,30.726439,47.310574,48.744537,4.9999995,
ASHG19A3A050129,58.191605,5.440633,60.16436,38.972763,60.289726,28.695648,92.93944,6.649359,RP11-321C24.1
ASHG19A3A007133,101.300804,12.75242,177.21724,50.71979,158.98418,42.9647,167.14952,6.5322204,AFG3L1P
ASHG19A3A015831,82.43531,5.398836,62.33143,41.12739,92.563805,30.841503,127.394806,6.364942,AC092653.2
ASHG19A3A041046,10918.644,216.68904,6791.651,1924.1157,7581.249,893.6942,4308.0283,47.256264,RP13-444K19.1
ASHG19A3A035449,11388.833,764.63055,7380.6206,2315.1797,7138.305,3260.3167,15958.602,128.90788,AK128400
ASHG19A3A025537,97.85872,4.9999995,122.138115,25.092093,124.6659,15.226121,65.71919,4.9999995,RP11-530I17.2
ASHG19A3A037294,333.2898,5.2774196,387.8902,900.4062,1290.7023,137.5829,600.7947,5.1063976,RP11-392A14.3
ASHG19A3A038463,5663.6445,872.7372,10588.549,4710.682,11992.166,2777.715,6191.929,256.2492,RP11-572H4.2
ASHG19A3A030853,65.20918,9.202161,75.0196,37.362976,58.042908,27.165638,115.76301,4.9999995,BX648586
ASHG19A3A019411,60.33452,8.712355,49.183887,16.58713,146.98318,16.864227,96.11533,5.145113,LA16c-60G3.6
ASHG19A3A033111,59.605408,15.550669,56.262833,31.83339,54.55316,29.842426,99.02773,7.9379826,
ASHG19A3A053240,127.179825,17.68232,169.36397,110.1847,177.671,100.44852,344.8595,95.56334,
ASHG19A3A034143,520.756,28.399593,503.7048,382.85065,2735.1733,106.144516,1255.9866,44.506336,
ASHG19A3A034143,520.756,28.399593,503.7048,382.85065,2735.1733,106.144516,1255.9866,44.506336,
ASHG19A3A025333,73.7414,7.1861205,95.58908,37.347023,79.526695,33.06039,85.76508,6.6002955,RP11-414P19.1
ASHG19A3A025333,73.7414,7.1861205,95.58908,37.347023,79.526695,33.06039,85.76508,6.6002955,RP11-414P19.1
ASHG19A3L0002131,73.82593,5.3985934,85.75266,28.542685,67.000595,19.756441,122.493195,5.266895,lincRNA-IL7-1
ASHG19A3A025972,53.010338,4.9999995,62.65443,49.160843,48.809895,28.61401,80.25055,11.916999,RP11-700N1.1
ASHG19A3A032543,1023.667,30.596529,622.8317,162.89772,543.3124,107.74879,983.73785,60.145687,AC005682.6
ASHG19A3A049932,84.080185,10.869721,127.35788,68.46519,136.76926,53.88905,782.97815,13.668229,AK054845
ASHG19A3A037316,77.52488,12.086791,93.82931,40.852734,112.25286,30.834602,77.899086,14.789881,RP11-112J3.15
ASHG19A3A047267,314.52554,4.9999995,137.71248,33.98399,258.79297,29.09407,359.5319,38.02174,CR936677
ASHG19A3A027508,1376.9473,219.05275,1182.464,636.49225,7786.8423,386.5658,1021.07385,126.91398,AC005753.1
ASHG19A3L0002858,241.76697,48.615807,198.56844,101.15553,278.16364,91.87414,238.74431,45.321865,lincRNA-PJA1-4
ASHG19A3A028987,1102.1478,18.40258,520.89886,121.502914,960.86365,76.04451,1145.9889,24.336248,CTB-85P21.1
ASHG19A3A016424,755.35767,37.587612,1363.3569,140.05261,999.84515,184.12872,10310.184,305.2598,AC092620.3
ASHG19A3A026190,7069.524,408.54056,6470.6274,3116.673,8720.976,2297.5737,4113.0635,134.48068,RP11-21G20.1
ASHG19A3A020077,1953.7494,112.1799,1779.9779,521.2464,1990.2113,409.81995,3869.5334,176.2068,
ASHG19A3L0001479,720.9395,332.12854,1142.684,551.11725,929.7977,539.6835,1044.2985,192.92363,lincRNA-SEPSECS-1
ASHG19A3A047166,68.31451,4.9999995,72.03688,35.589855,414.2478,26.298454,99.64459,4.9999995,BC112333
ASHG19A3A017372,626.61694,64.039375,476.88895,243.8035,660.44794,188.13084,763.61273,71.97172,BC038745
ASHG19A3A026905,35.971806,4.9999995,118.81702,48.156216,108.90291,19.188877,43.682446,4.9999995,GUSBP3
ASHG19A3A015807,1741.7976,1087.0881,3530.3767,3780.4897,4049.0398,3898.4043,2371.6943,91.17511,AC007881.4
ASHG19A3A017559,342.80576,42.513584,414.43185,233.21536,416.26126,189.35266,605.2368,112.20531,BCL2L7P1
ASHG19A3A022607,134.42638,23.646797,168.04474,98.87291,964.9481,71.65102,165.63632,11.8578615,
ASHG19A3A022607,134.42638,23.646797,168.04474,98.87291,964.9481,71.65102,165.63632,11.8578615,
ASHG19A3A027042,153.1008,7.871678,18.939848,75.31671,395.39075,40.36505,1203.2903,4.9999995,
ASHG19A3A055234,112.291565,12.71449,153.53279,83.550735,144.22232,72.795296,241.2195,47.047184,AK125429
ASHG19A3A053332,41.483906,12.167898,44.753178,35.34732,201.11215,30.234568,40.335766,7.680868,
ASHG19A3A053332,41.483906,12.167898,44.753178,35.34732,201.11215,30.234568,40.335766,7.680868,
ASHG19A3A023197,327.5544,34.793358,248.94897,117.54719,455.50546,100.97408,451.27246,33.059593,AK055150
ASHG19A3A031620,63.894806,4.9999995,63.43585,42.56119,136.57785,33.751595,82.85214,4.9999995,DM004406
ASHG19A3L0001717,207.11322,25.369377,179.2308,102.24042,317.0254,67.94716,231.855,34.591167,lincRNA-CENPW-1
ASHG19A3A018130,40.303368,4.9999995,40.73472,45.675167,411.314,23.257116,21.827837,4.9999995,
ASHG19A3A049878,18.83542,9.631681,153.0017,138.29129,562.678,123.99161,439.7944,10.31287,
ASHG19A3L0000156,70.01462,18.34365,61.823307,44.92426,187.73752,34.674995,82.401886,17.38951,lincRNA-CDCP2
ASHG19A3A054861,16.83065,14.208949,11.389619,56.418343,33.987778,120.01327,27.38125,4.9999995,
ASHG19A3A047199,2960.329,73.18213,3112.5593,617.00256,3406.1829,336.23337,3396.62,125.46655,RP11-253E3.1
ASHG19A3L0000141,1233.4685,94.81712,977.9207,453.33456,1970.1919,349.73422,1323.0386,104.43289,lincRNA-KNCN
ASHG19A3A033562,85.06652,4.9999995,54.869377,21.998903,83.2487,13.453889,102.3015,7.096852,AC093106.6
CUST_707_PI426073487,59.71289,4.9999995,45.136375,23.118706,41.119576,20.769955,90.71614,6.919293,uc.228
ASHG19A3A045975,126.2857,5.4875526,92.62027,32.94456,104.2936,30.495155,140.11392,8.148347,AK126380
ASHG19A3L0001116,70.05638,12.70313,68.13823,29.27559,57.77888,25.373787,95.60883,8.858489,lincRNA-ZSWIM2-2
ASHG19A3A021992,386.33408,23.592478,131.85191,70.91992,1242.4727,59.56608,438.96896,29.053596,RP11-262M14.1
CUST_168_PI426075208,44.515926,13.34191,71.14363,44.21629,600.01874,44.52415,52.557808,9.384318,nc-HOXD10-14
ASHG19A3A014904,117.74102,15.587261,134.75522,58.8445,245.0881,45.362747,227.86041,11.460159,
ASHG19A3A014904,117.74102,15.587261,134.75522,58.8445,245.0881,45.362747,227.86041,11.460159,
ASHG19A3A014904,117.74102,15.587261,134.75522,58.8445,245.0881,45.362747,227.86041,11.460159,
ASHG19A3A025993,102.82972,9.133538,92.25496,54.772747,92.24258,39.31239,152.97162,12.887351,LOC285419
ASHG19A3A045995,40.721577,50.72269,2095.2761,204.2403,1687.2856,334.41287,826.4761,4.9999995,
ASHG19A3A045995,40.721577,50.72269,2095.2761,204.2403,1687.2856,334.41287,826.4761,4.9999995,
ASHG19A3A000367,34.731735,4.9999995,46.580727,35.69862,211.5117,29.158802,34.44228,4.9999995,AC011491.6
ASHG19A3A029104,38.102554,23.294529,10.11356,38.458084,33.687878,77.838425,18.68812,4.9999995,DQ658414
ASHG19A3A007708,132.18916,12.001651,189.73236,54.1212,604.7077,42.881535,105.34391,11.347448,SHISA4
ASHG19A3A046812,113.62169,12.178848,173.53491,117.11881,201.30475,95.55788,137.80168,9.464621,BC070093
ASHG19A3A048349,1792.6339,210.44237,3098.6387,911.12476,10248.336,561.57654,2384.235,134.54391,LOC642846
ASHG19A3A030908,13.916331,4.9999995,66.848305,25.03144,85.494255,15.66675,38.00146,4.9999995,
ASHG19A3A046053,138.5792,15.371938,184.09198,96.67228,135.85059,76.444305,301.89313,22.658699,RP5-997D24.5
ASHG19A3A053921,116.14749,14.82578,109.944786,66.55502,94.775856,38.66324,164.4028,22.446907,BC043527
ASHG19A3A013965,401.12265,121.154396,585.3038,229.91342,553.0851,232.16013,752.8179,110.23941,RP11-206L10.11
ASHG19A3A044574,366.00546,54.46859,487.56766,159.60075,1076.1361,135.9095,585.3603,67.62434,RP11-254K3.1
ASHG19A3A031903,18.270672,4.9999995,23.955973,30.053537,26.161407,35.42251,74.78735,4.9999995,
ASHG19A3A019133,171.83466,20.16483,166.38057,76.872734,124.2453,70.509964,190.85101,18.65064,AP000240.7
ASHG19A3A031670,3148.1194,52.102886,1511.0968,333.39337,2830.6936,217.17316,3319.6106,191.3343,RP11-448N11.2
ASHG19A3A043509,27.752634,5.2127995,27.997095,24.244387,37.113876,16.365362,39.205326,11.50537,NCRNA00168
ASHG19A3L0002802,170.05664,8.495846,77.8035,57.43777,204.73808,36.692116,90.52328,5.8903027,lincRNA-WISP3-1
ASHG19A3A017586,2309.0356,48.158764,2309.7148,900.0152,2277.7485,471.88916,2761.9287,24.870161,RP3-468O1.2
ASHG19A3A039582,277.7653,11.598518,316.06827,103.7521,347.96506,62.295055,498.50195,16.67227,AC002365.2
ASHG19A3A041909,39.270523,19.187838,24.859337,141.3819,54.53086,79.38819,150.0254,4.9999995,NCRNA00185
ASHG19A3L0002620,540.0143,49.845222,621.7889,268.21097,1231.6295,177.05858,497.27005,52.60226,lincRNA-KLF13-2
ASHG19A3A015971,9358.759,288.76495,20008.062,5229.4785,21552.404,4250.515,44441.797,1120.1865,AC127391.4
ASHG19A3A053165,688.05774,6.68249,394.78482,226.40388,1808.0729,77.467995,4044.5403,75.02165,UBE2QP2
ASHG19A3A043066,1644.6699,51.151375,1389.9827,690.2266,1134.9039,267.64423,4106.7363,32.134785,
ASHG19A3A017090,218994.02,10199.001,216381.4,107769,315674.44,53583.75,280100.84,52245.336,AC104634.2
ASHG19A3A014959,3052.4265,193.80821,2963.3403,799.8233,3305.0217,779.6608,4232.0503,54.87099,AB1
ASHG19A3A007386,624.8611,14.21277,356.9115,165.00626,909.5169,109.05159,2999.9546,46.289722,RAD1
ASHG19A3A007386,624.8611,14.21277,356.9115,165.00626,909.5169,109.05159,2999.9546,46.289722,RAD1
ASHG19A3A034762,88.72887,6.754311,99.73332,22.116892,176.68602,20.016558,185.70428,5.526932,
ASHG19A3A034762,88.72887,6.754311,99.73332,22.116892,176.68602,20.016558,185.70428,5.526932,
ASHG19A3A034762,88.72887,6.754311,99.73332,22.116892,176.68602,20.016558,185.70428,5.526932,
ASHG19A3L0000360,32.034542,4.9999995,47.14662,28.455488,93.51975,24.71224,91.94501,4.9999995,lincRNA-METT5D1-4
ASHG19A3A035556,73.26119,4.9999995,45.551918,18.56956,96.77205,10.526149,62.115997,4.9999995,AC079193.2
ASHG19A3A042752,496.66068,67.93813,658.80756,231.18948,2259.7458,171.16464,998.1256,87.97139,AK309922
ASHG19A3A028595,245.27344,40.614193,335.39005,282.0007,285.26547,208.22255,470.81357,139.54099,AK021888
ASHG19A3A017970,157.2494,24.30194,148.80261,69.87579,166.61433,53.990295,234.01067,24.700571,AK090681
ASHG19A3A017970,157.2494,24.30194,148.80261,69.87579,166.61433,53.990295,234.01067,24.700571,AK090681
ASHG19A3A017970,157.2494,24.30194,148.80261,69.87579,166.61433,53.990295,234.01067,24.700571,AK090681
ASHG19A3A017970,157.2494,24.30194,148.80261,69.87579,166.61433,53.990295,234.01067,24.700571,AK090681
ASHG19A3A017970,157.2494,24.30194,148.80261,69.87579,166.61433,53.990295,234.01067,24.700571,AK090681
ASHG19A3L0000768,54.182503,4.9999995,62.61702,28.741333,56.320248,19.093676,72.05793,5.7926865,lincRNA-FLVCR2
ASHG19A3A026653,7003.2666,3215.8613,5212.402,28398.002,14747.08,17096.889,18036.93,642.9938,BRI3P1
ASHG19A3A052625,7466.7974,76.165726,3469.0674,438.60086,3627.3574,379.2898,5239.7173,46.75915,HERC2P7
ASHG19A3L0001875,200.2584,29.547623,175.43015,90.989395,161.7001,72.52714,296.58078,20.780117,lincRNA-LOC100131199
CUST_465_PI426073487,38.836613,7.4537435,28.88189,19.462572,28.462149,12.493601,65.613815,7.1188188,uc.467
ASHG19A3A000255,112.28388,4.9999995,241.88197,48.517952,156.67459,39.346355,196.35818,4.9999995,RP4-694B14.5
ASHG19A3A000255,112.28388,4.9999995,241.88197,48.517952,156.67459,39.346355,196.35818,4.9999995,RP4-694B14.5
ASHG19A3A039167,181.24384,23.326317,143.88992,97.027245,140.59167,72.916855,258.1147,26.32437,RP11-127L21.1
ASHG19A3A045091,37.528187,4.9999995,24.252377,16.788942,38.742485,15.491881,44.530716,4.9999995,AX748080
ASHG19A3A016342,57.88625,16.01827,82.193474,44.236065,140.82887,32.29803,95.39378,4.9999995,AC068137.5
ASHG19A3A019450,79.91432,8.182767,92.40357,44.056026,396.68558,39.11178,85.69056,9.272178,GGT3P
ASHG19A3A041217,104.8256,18.857609,116.638596,51.29191,98.94585,49.042614,154.9616,17.530062,RP3-346O6.2
ASHG19A3A041217,104.8256,18.857609,116.638596,51.29191,98.94585,49.042614,154.9616,17.530062,RP3-346O6.2
ASHG19A3A050305,388.5076,120.3971,558.74536,294.40244,383.4385,337.79727,439.9741,152.82259,AL137244.1
